time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,units,City
2018-11-12,29.7,20.0,35.0,,,,26.28,,10.113,,,Mumbai
2018-11-12,22.4,11.4,31.0,,,,11.520000000000001,,,,,Nagpur
2018-11-12,22.8,13.9,,,,,,,,,,Pune
2018-11-12,25.0,16.0,,,,,,,,,,Solapur
2018-11-13,24.9,12.5,,,,,,,,,,Aurangabad
2018-11-13,26.6,18.4,,,,,,,,,,Kolhapur
2018-11-13,28.5,20.0,32.8,,,,25.56,,10.1,,,Mumbai
2018-11-13,23.0,11.6,32.0,,,,2.8800000000000003,,10.122,,,Nagpur
2018-11-13,22.8,12.9,,,,,,,,,,Pune
2018-11-13,24.8,14.9,,,,,,,,,,Solapur
2018-11-14,24.8,12.7,,,,,,,,,,Aurangabad
2018-11-14,26.6,17.5,,,,,,,,,,Kolhapur
2018-11-14,27.9,20.4,31.6,,,,27.36,,10.099,,,Mumbai
2018-11-14,23.6,12.0,32.0,,,,6.48,,10.124,,,Nagpur
2018-11-14,23.0,13.7,,,,,,,,,,Pune
2018-11-14,25.2,14.3,,,,,,,,,,Solapur
2018-11-15,26.2,,,,,,,,,,,Aurangabad
2018-11-15,27.0,17.8,,,,,,,,,,Kolhapur
2018-11-15,29.2,21.4,35.0,,,,28.08,,10.113,,,Mumbai
2018-11-15,24.1,13.7,33.0,,,,3.9600000000000004,,10.142999999999999,,,Nagpur
2018-11-15,21.9,13.7,,,,,,,,,,Pune
2018-11-15,26.0,16.2,,,,,,,,,,Solapur
2018-11-16,24.7,,,,,,,,,,,Aurangabad
2018-11-16,28.1,17.8,,,,,,,,,,Kolhapur
2018-11-16,29.4,19.2,35.0,,,61.0,30.96,,10.115,,,Mumbai
2018-11-16,24.2,13.7,33.0,,,,2.16,,10.142999999999999,,,Nagpur
2018-11-16,21.9,11.8,,,,,,,,,,Pune
2018-11-16,27.1,15.9,,,,,,,,,,Solapur
2018-11-17,26.3,13.8,,,,,,,,,,Aurangabad
2018-11-17,,,,,,,,,,,,Kolhapur
2018-11-17,29.8,19.6,35.0,,,,27.36,,10.105,,,Mumbai
2018-11-17,24.3,13.6,32.6,,,,2.8800000000000003,,10.132,,,Nagpur
2018-11-17,24.1,11.9,,,,,,,,,,Pune
2018-11-17,28.4,19.5,,,,,,,,,,Solapur
2018-11-18,27.4,,,,,,,,,,,Aurangabad
2018-11-18,28.8,22.8,,,,,,,,,,Kolhapur
2018-11-18,28.8,20.2,33.0,,,,26.64,,10.107000000000001,,,Mumbai
2018-11-18,24.8,17.0,32.0,,,,6.12,,10.138,,,Nagpur
2018-11-18,25.3,15.9,,,,,,,,,,Pune
2018-11-18,28.5,23.6,,,,,,,,,,Solapur
2018-11-19,27.4,,,,,,,,,,,Aurangabad
2018-11-19,23.7,22.1,,16.0,,,,,,,,Kolhapur
2018-11-19,28.9,20.2,33.8,,,,28.08,,10.122,,,Mumbai
2018-11-19,25.9,19.0,33.0,,,,2.8800000000000003,,10.154,,,Nagpur
2018-11-19,25.4,18.2,,,,,,,,,,Pune
2018-11-19,28.8,22.9,34.3,,,,,,,,,Solapur
2018-11-20,26.4,,,,,,,,,,,Aurangabad
2018-11-20,,,,,,,,,,,,Kolhapur
2018-11-20,29.9,23.8,34.0,,,28.0,28.44,,10.131,,,Mumbai
2018-11-20,25.6,19.5,32.0,,,,3.9600000000000004,,10.157,,,Nagpur
2018-11-20,23.4,,,0.0,,,,,,,,Pune
2018-11-20,24.9,21.7,,0.3,,,,,,,,Solapur
2018-11-21,26.4,,,,,,,,,,,Aurangabad
2018-11-21,27.2,20.7,,0.3,,,,,,,,Kolhapur
2018-11-21,30.5,24.6,34.0,,,,27.0,,10.127,,,Mumbai
2018-11-21,24.9,18.0,32.0,,,,11.520000000000001,,10.16,,,Nagpur
2018-11-21,24.9,18.1,,,,,,,,,,Pune
2018-11-21,26.6,20.8,,,,,,,,,,Solapur
2018-11-22,26.3,16.1,,,,,,,,,,Aurangabad
2018-11-22,27.3,20.0,,0.0,,,,,,,,Kolhapur
2018-11-22,30.4,23.8,35.0,,,61.0,29.880000000000003,,10.128,,,Mumbai
2018-11-22,23.6,14.5,31.0,,,,7.5600000000000005,,10.169,,,Nagpur
2018-11-22,24.0,,,,,,,,,,,Pune
2018-11-22,25.6,18.2,,,,,,,,,,Solapur
2018-11-23,25.6,14.1,,,,,,,,,,Aurangabad
2018-11-23,27.3,20.7,,,,,,,,,,Kolhapur
2018-11-23,29.7,25.0,35.4,,,73.0,37.080000000000005,,10.144,,,Mumbai
2018-11-23,23.7,13.0,31.0,,,,5.760000000000001,,10.183,,,Nagpur
2018-11-23,22.7,15.4,,,,,,,,,,Pune
2018-11-23,25.6,17.7,,,,,,,,,,Solapur
2018-11-24,24.2,,,,,,,,,,,Aurangabad
2018-11-24,27.2,19.7,,,,,,,,,,Kolhapur
2018-11-24,29.6,20.4,35.0,,,51.0,30.6,,10.152000000000001,,,Mumbai
2018-11-24,23.6,13.6,30.0,,,,6.48,,10.183,,,Nagpur
2018-11-24,22.3,12.7,,,,,,,,,,Pune
2018-11-24,25.5,18.2,,,,,,,,,,Solapur
2018-11-25,24.5,13.8,,,,,,,,,,Aurangabad
2018-11-25,26.7,19.5,,,,,,,,,,Kolhapur
2018-11-25,29.2,21.0,33.4,,,,24.12,,10.141,,,Mumbai
2018-11-25,22.2,12.0,30.0,,,,1.8,,10.171,,,Nagpur
2018-11-25,21.9,14.9,,,,,,,,,,Pune
2018-11-25,24.9,17.9,,,,,,,,,,Solapur
2018-11-26,24.0,12.9,,,,,,,,,,Aurangabad
2018-11-26,26.6,19.0,,,,,,,,,,Kolhapur
2018-11-26,29.1,21.0,35.2,,,,24.48,,10.119,,,Mumbai
2018-11-26,22.2,11.2,30.0,,,,2.16,,10.154,,,Nagpur
2018-11-26,21.6,13.6,,,,,,,,,,Pune
2018-11-26,24.6,17.3,,,,,,,,,,Solapur
2018-11-27,24.8,12.8,,,,,,,,,,Aurangabad
2018-11-27,25.6,17.6,,,,,,,,,,Kolhapur
2018-11-27,29.1,21.2,35.4,,,,26.28,,10.123,,,Mumbai
2018-11-27,21.6,11.0,30.0,,,,1.8,,10.162,,,Nagpur
2018-11-27,20.8,12.3,,,,,,,,,,Pune
2018-11-27,24.2,16.5,,,,,,,,,,Solapur
2018-11-28,22.2,10.7,,,,,,,,,,Aurangabad
2018-11-28,25.1,16.8,,,,,,,,,,Kolhapur
2018-11-28,28.7,19.6,35.0,,,,30.240000000000002,,10.13,,,Mumbai
2018-11-28,21.4,11.3,29.7,,,,5.4,,10.168,,,Nagpur
2018-11-28,20.3,11.4,,,,,,,,,,Pune
2018-11-28,23.7,17.6,,,,,,,,,,Solapur
2018-11-29,24.2,11.1,,,,,,,,,,Aurangabad
2018-11-29,25.3,16.6,,,,,,,,,,Kolhapur
2018-11-29,28.5,19.4,35.0,,,72.0,35.28,,10.145,,,Mumbai
2018-11-29,21.7,12.1,29.0,,,,6.84,,10.179,,,Nagpur
2018-11-29,20.4,12.0,,,,,,,,,,Pune
2018-11-29,24.0,16.7,32.1,,,,,,,,,Solapur
2018-11-30,23.9,10.9,,,,,,,,,,Aurangabad
2018-11-30,25.3,16.7,,,,,,,,,,Kolhapur
2018-11-30,28.4,20.0,34.4,,,85.0,29.880000000000003,,10.144,,,Mumbai
2018-11-30,21.3,12.4,29.0,,,,3.6,,10.177999999999999,,,Nagpur
2018-11-30,20.5,12.0,,,,,,,,,,Pune
2018-11-30,23.9,16.4,,,,,,,,,,Solapur
2018-12-01,22.8,11.3,,,,,,,,,,Aurangabad
2018-12-01,25.7,17.1,,,,,,,,,,Kolhapur
2018-12-01,28.2,19.4,33.8,,,,26.64,,10.121,,,Mumbai
2018-12-01,21.3,12.5,28.0,,,,2.52,,10.156,,,Nagpur
2018-12-01,18.4,12.1,,,,,,,,,,Pune
2018-12-01,23.8,15.0,,,,,,,,,,Solapur
2018-12-02,22.4,,,,,,,,,,,Aurangabad
2018-12-02,24.9,17.0,,,,,,,,,,Kolhapur
2018-12-02,27.5,19.0,33.4,,,,28.08,,10.105,,,Mumbai
2018-12-02,21.4,15.0,28.0,,,,5.04,,10.141,,,Nagpur
2018-12-02,19.9,12.1,,,,,,,,,,Pune
2018-12-02,23.8,16.7,31.8,,,,,,,,,Solapur
2018-12-03,22.5,13.1,,,,,,,,,,Aurangabad
2018-12-03,,,,,,,,,,,,Kolhapur
2018-12-03,27.8,20.0,33.4,,,,24.48,,10.11,,,Mumbai
2018-12-03,21.4,12.8,28.5,,,,4.32,,10.15,,,Nagpur
2018-12-03,20.6,12.8,,,,,,,,,,Pune
2018-12-03,24.0,16.7,30.4,,,,,,,,,Solapur
2018-12-04,23.4,14.1,,,,,,,,,,Aurangabad
2018-12-04,25.6,18.1,,,,,,,,,,Kolhapur
2018-12-04,28.8,21.4,34.2,,,77.0,32.04,,10.122,,,Mumbai
2018-12-04,21.7,12.9,28.0,,,,9.0,,10.162,,,Nagpur
2018-12-04,21.9,13.9,,,,,,,,,,Pune
2018-12-04,25.1,17.2,,,,,,,,,,Solapur
2018-12-05,24.8,15.5,,,,,,,,,,Aurangabad
2018-12-05,26.8,19.7,,,,,,,,,,Kolhapur
2018-12-05,28.6,21.2,33.0,,,,25.56,,10.113,,,Mumbai
2018-12-05,21.4,14.5,27.0,,,,1.8,,10.147,,,Nagpur
2018-12-05,22.9,16.9,,,,,,,,,,Pune
2018-12-05,25.9,19.7,,,,,,,,,,Solapur
2018-12-06,24.2,13.5,,,,,,,,,,Aurangabad
2018-12-06,28.8,,,,,,,,,,,Kolhapur
2018-12-06,28.6,19.8,33.0,,,,28.8,,10.109,,,Mumbai
2018-12-06,21.8,13.1,28.0,,,,1.4400000000000002,,10.135,,,Nagpur
2018-12-06,23.7,15.1,,,,,,,,,,Pune
2018-12-06,26.0,19.4,,,,,,,,,,Solapur
2018-12-07,24.6,14.5,,,,,,,,,,Aurangabad
2018-12-07,27.9,21.1,,,,,,,,,,Kolhapur
2018-12-07,28.1,19.8,32.0,,,,21.96,,10.107999999999999,,,Mumbai
2018-12-07,22.4,14.6,28.0,,,,11.879999999999999,,10.141,,,Nagpur
2018-12-07,23.9,16.6,,,,,,,,,,Pune
2018-12-07,26.8,20.1,,,,,,,,,,Solapur
2018-12-08,26.3,16.1,,,,,,,,,,Aurangabad
2018-12-08,27.4,21.0,,,,,,,,,,Kolhapur
2018-12-08,27.8,18.4,32.0,,,,24.48,,10.118,,,Mumbai
2018-12-08,22.6,13.5,28.0,,,,7.5600000000000005,,10.147,,,Nagpur
2018-12-08,23.2,16.1,,,,,,,,,,Pune
2018-12-08,27.1,21.7,,,,,,,,,,Solapur
2018-12-09,25.6,15.7,,,,,,,,,,Aurangabad
2018-12-09,27.6,21.2,,,,,,,,,,Kolhapur
2018-12-09,26.2,17.0,30.4,,,,32.4,,10.116,,,Mumbai
2018-12-09,22.0,19.0,26.0,,,,13.68,,10.134,,,Nagpur
2018-12-09,22.7,15.0,,,,,,,,,,Pune
2018-12-09,27.0,21.5,,,,,,,,,,Solapur
2018-12-10,23.0,15.5,,,,,,,,,,Aurangabad
2018-12-10,25.9,18.8,,,,,,,,,,Kolhapur
2018-12-10,25.8,16.8,31.0,,,,27.720000000000002,,10.12,,,Mumbai
2018-12-10,22.8,18.0,27.0,,,,8.28,,10.125,,,Nagpur
2018-12-10,19.7,,,,,,,,,,,Pune
2018-12-10,26.3,20.7,,0.3,,,,,,,,Solapur
2018-12-11,20.1,10.5,,,,,,,,,,Aurangabad
2018-12-11,24.5,15.4,,,,,,,,,,Kolhapur
2018-12-11,26.2,16.0,31.0,,,,27.0,,10.126,,,Mumbai
2018-12-11,21.8,17.7,27.0,,,,11.520000000000001,,10.138,,,Nagpur
2018-12-11,19.2,9.5,,,,,,,,,,Pune
2018-12-11,24.2,16.9,,0.0,,,,,,,,Solapur
2018-12-12,22.2,,,,,,,,,,,Aurangabad
2018-12-12,24.8,15.8,,,,,,,,,,Kolhapur
2018-12-12,26.3,18.4,30.0,,,20.0,34.56,,10.133,,,Mumbai
2018-12-12,20.9,12.0,28.0,,,,6.48,,10.15,,,Nagpur
2018-12-12,19.7,10.5,,,,,,,,,,Pune
2018-12-12,24.2,15.7,,,,,,,,,,Solapur
2018-12-13,22.7,,,,,,,,,,,Aurangabad
2018-12-13,24.7,16.2,,,,,,,,,,Kolhapur
2018-12-13,26.3,17.9,30.2,,,353.0,31.680000000000003,,10.144,,,Mumbai
2018-12-13,21.8,15.0,28.6,,,,11.16,,10.166,,,Nagpur
2018-12-13,19.7,11.6,,,,,,,,,,Pune
2018-12-13,24.7,17.7,,,,,,,,,,Solapur
2018-12-14,23.9,,,,,,,,,,,Aurangabad
2018-12-14,24.3,18.7,,,,,,,,,,Kolhapur
2018-12-14,27.4,20.8,32.2,,,62.0,51.84,,10.14,,,Mumbai
2018-12-14,21.2,14.6,27.0,,,,21.6,,10.184,,,Nagpur
2018-12-14,20.5,12.4,,,,,,,,,,Pune
2018-12-14,23.6,19.4,,,,,,,,,,Solapur
2018-12-15,22.3,15.7,,,,,,,,,,Aurangabad
2018-12-15,24.3,18.7,,,,,,,,,,Kolhapur
2018-12-15,27.7,22.6,32.2,,,69.0,56.519999999999996,,10.139,,,Mumbai
2018-12-15,20.3,12.3,26.0,,,29.0,22.68,,10.192,,,Nagpur
2018-12-15,20.8,15.0,,,,,,,,,,Pune
2018-12-15,23.8,,,,,,,,,,,Solapur
2018-12-16,22.2,,,,,,,,,,,Aurangabad
2018-12-16,23.7,16.9,,,,,,,,,,Kolhapur
2018-12-16,26.7,23.2,32.6,,,49.0,48.24,,10.142000000000001,,,Mumbai
2018-12-16,20.6,15.0,25.0,,,38.0,25.2,,10.186,,,Nagpur
2018-12-16,19.2,12.5,,,,,,,,,,Pune
2018-12-16,22.5,15.6,,,,,,,,,,Solapur
2018-12-17,21.0,11.1,,,,,,,,,,Aurangabad
2018-12-17,23.2,15.7,,,,,,,,,,Kolhapur
2018-12-17,25.2,19.0,31.6,,,33.0,37.080000000000005,,10.138,,,Mumbai
2018-12-17,18.4,16.2,22.0,,,40.0,30.6,,10.171,,,Nagpur
2018-12-17,17.3,8.3,,,,,,,,,,Pune
2018-12-17,21.4,14.1,29.6,,,,,,,,,Solapur
2018-12-18,19.4,,,,,,,,,,,Aurangabad
2018-12-18,22.9,15.5,,,,,,,,,,Kolhapur
2018-12-18,25.6,17.8,31.6,,,47.0,38.519999999999996,,10.142999999999999,,,Mumbai
2018-12-18,17.9,13.0,23.7,,,,16.56,,10.176,,,Nagpur
2018-12-18,18.1,11.2,,,,,,,,,,Pune
2018-12-18,20.6,,,,,,,,,,,Solapur
2018-12-19,19.6,,,,,,,,,,,Aurangabad
2018-12-19,22.1,14.5,,,,,,,,,,Kolhapur
2018-12-19,24.8,17.4,29.4,,,32.0,36.72,,10.146,,,Mumbai
2018-12-19,18.2,9.6,25.0,,,,3.24,,10.183,,,Nagpur
2018-12-19,17.0,9.3,,,,,,,,,,Pune
2018-12-19,19.9,11.7,,,,,,,,,,Solapur
2018-12-20,21.3,,,,,,,,,,,Aurangabad
2018-12-20,23.1,14.9,,,,,,,,,,Kolhapur
2018-12-20,24.9,15.0,31.4,,,59.0,37.800000000000004,,10.142999999999999,,,Mumbai
2018-12-20,17.7,9.6,25.0,,,,5.760000000000001,,10.177,,,Nagpur
2018-12-20,18.7,8.8,,,,,,,,,,Pune
2018-12-20,21.6,13.4,,,,,,,,,,Solapur
2018-12-21,20.9,,,,,,,,,,,Aurangabad
2018-12-21,24.2,16.6,,,,,,,,,,Kolhapur
2018-12-21,25.9,16.0,31.4,,,,28.08,,10.134,,,Mumbai
2018-12-21,18.1,8.3,26.0,,,,9.360000000000001,,10.167,,,Nagpur
2018-12-21,19.9,11.2,,,,,,,,,,Pune
2018-12-21,23.3,16.1,,,,,,,,,,Solapur
2018-12-22,21.4,11.7,,,,,,,,,,Aurangabad
2018-12-22,25.3,17.5,,,,,,,,,,Kolhapur
2018-12-22,26.6,16.1,32.0,,,,25.2,,10.127,,,Mumbai
2018-12-22,18.1,6.3,27.2,,,,7.2,,10.167,,,Nagpur
2018-12-22,20.7,11.7,,,,,,,,,,Pune
2018-12-22,24.1,17.0,,,,,,,,,,Solapur
2018-12-23,22.4,12.1,,,,,,,,,,Aurangabad
2018-12-23,25.8,18.1,,,,,,,,,,Kolhapur
2018-12-23,27.3,17.6,33.0,,,,23.040000000000003,,10.129,,,Mumbai
2018-12-23,18.7,10.7,26.0,,,,2.8800000000000003,,10.17,,,Nagpur
2018-12-23,21.4,13.5,,,,,,,,,,Pune
2018-12-23,24.5,17.4,,,,,,,,,,Solapur
2018-12-24,24.2,12.7,,,,,,,,,,Aurangabad
2018-12-24,26.2,19.5,,,,,,,,,,Kolhapur
2018-12-24,27.3,18.8,32.0,,,,23.400000000000002,,10.128,,,Mumbai
2018-12-24,19.2,8.7,28.7,,,,3.24,,10.161,,,Nagpur
2018-12-24,23.2,14.7,,,,,,,,,,Pune
2018-12-24,25.0,18.0,,,,,,,,,,Solapur
2018-12-25,23.8,,,,,,,,,,,Aurangabad
2018-12-25,,,,,,,,,,,,Kolhapur
2018-12-25,26.6,19.4,31.6,,,,26.64,,10.129,,,Mumbai
2018-12-25,20.4,13.0,28.0,,,,10.08,,10.156,,,Nagpur
2018-12-25,23.1,15.9,,,,,,,,,,Pune
2018-12-25,25.4,18.2,,,,,,,,,,Solapur
2018-12-26,24.9,14.4,,,,,,,,,,Aurangabad
2018-12-26,26.6,19.2,,,,,,,,,,Kolhapur
2018-12-26,24.1,17.4,29.0,,,,33.12,,10.138,,,Mumbai
2018-12-26,21.2,10.9,29.5,,,,12.96,,10.14,,,Nagpur
2018-12-26,21.0,,,,,,,,,,,Pune
2018-12-26,26.6,,,,,,,,,,,Solapur
2018-12-27,19.2,,,,,,,,,,,Aurangabad
2018-12-27,26.9,19.8,,,,,,,,,,Kolhapur
2018-12-27,24.4,12.4,30.2,,,14.0,32.04,,10.138,,,Mumbai
2018-12-27,19.9,12.5,26.0,,,347.0,27.720000000000002,,10.148,,,Nagpur
2018-12-27,17.1,10.0,,,,,,,,,,Pune
2018-12-27,22.3,,,,,,,,,,,Solapur
2018-12-28,18.4,8.3,,,,,,,,,,Aurangabad
2018-12-28,22.6,15.9,,,,,,,,,,Kolhapur
2018-12-28,24.6,15.8,30.8,,,45.0,44.64,,10.128,,,Mumbai
2018-12-28,15.8,8.5,24.0,,,,18.36,,10.165,,,Nagpur
2018-12-28,15.2,7.4,,,,,,,,,,Pune
2018-12-28,20.2,11.7,29.7,,,,,,,,,Solapur
2018-12-29,17.5,5.9,,,,,,,,,,Aurangabad
2018-12-29,22.4,14.2,,,,,,,,,,Kolhapur
2018-12-29,25.1,20.0,31.8,,,49.0,38.519999999999996,,10.142999999999999,,,Mumbai
2018-12-29,15.2,3.5,24.5,,,,11.879999999999999,,10.193999999999999,,,Nagpur
2018-12-29,15.7,5.9,,,,,,,,,,Pune
2018-12-29,20.2,10.5,,,,,,,,,,Solapur
2018-12-30,17.9,6.9,,,,,,,,,,Aurangabad
2018-12-30,22.2,13.6,,,,,,,,,,Kolhapur
2018-12-30,25.3,15.6,32.0,,,59.0,32.04,,10.16,,,Mumbai
2018-12-30,16.1,4.6,24.0,,,,6.84,,,,,Nagpur
2018-12-30,15.7,6.0,,,,,,,,,,Pune
2018-12-30,20.6,10.5,29.8,,,,,,,,,Solapur
2018-12-31,18.3,7.1,,,,,,,,,,Aurangabad
2018-12-31,22.2,13.6,,,,,,,,,,Kolhapur
2018-12-31,25.3,15.4,31.4,,,,31.319999999999997,,10.171,,,Mumbai
2018-12-31,17.3,5.0,26.6,,,,9.360000000000001,,,,,Nagpur
2018-12-31,16.4,6.9,,,,,,,,,,Pune
2018-12-31,20.5,11.3,,,,,,,,,,Solapur
2019-01-01,20.6,8.5,,,,,,,,,,Aurangabad
2019-01-01,23.8,13.4,,,,,,,,,,Kolhapur
2019-01-01,24.8,14.8,32.0,,,,26.64,,10.17,,,Mumbai
2019-01-01,18.8,9.2,28.0,,,,11.520000000000001,,10.199,,,Nagpur
2019-01-01,17.4,7.6,,,,,,,,,,Pune
2019-01-01,21.5,9.8,,,,,,,,,,Solapur
2019-01-02,23.3,,,,,,,,,,,Aurangabad
2019-01-02,24.4,13.7,29.5,,,,,,,,,Kolhapur
2019-01-02,25.5,14.6,31.0,,,,21.96,,10.167,,,Mumbai
2019-01-02,20.1,6.6,30.0,,,,3.6,,10.191,,,Nagpur
2019-01-02,18.6,7.9,,,,,,,,,,Pune
2019-01-02,21.4,10.6,33.6,,,,,,,,,Solapur
2019-01-03,22.5,10.9,31.4,,,,,,,,,Aurangabad
2019-01-03,,,,,,,,,,,,Kolhapur
2019-01-03,25.4,14.7,32.0,,,,16.2,,10.172,,,Mumbai
2019-01-03,19.8,8.2,29.9,,,,6.12,,10.201,,,Nagpur
2019-01-03,19.1,8.4,,,,,,,,,,Pune
2019-01-03,20.9,12.4,,,,,,,,,,Solapur
2019-01-04,21.8,10.5,,,,,,,,,,Aurangabad
2019-01-04,24.6,14.4,,,,,,,,,,Kolhapur
2019-01-04,26.3,15.0,33.0,,,,23.400000000000002,,10.16,,,Mumbai
2019-01-04,19.6,8.1,27.0,,,,8.64,,10.195,,,Nagpur
2019-01-04,19.3,8.8,,,,,,,,,,Pune
2019-01-04,23.7,14.5,,,,,,,,,,Solapur
2019-01-05,21.8,11.1,,,,,,,,,,Aurangabad
2019-01-05,24.4,14.6,,,,,,,,,,Kolhapur
2019-01-05,24.8,15.2,30.0,,,,23.040000000000003,,10.148,,,Mumbai
2019-01-05,20.3,10.0,28.0,,,,8.64,,,,,Nagpur
2019-01-05,19.7,9.1,,,,,,,,,,Pune
2019-01-05,24.8,16.6,,,,,,,,,,Solapur
2019-01-06,23.2,12.9,,,,,,,,,,Aurangabad
2019-01-06,24.1,15.1,,,,,,,,,,Kolhapur
2019-01-06,24.7,14.4,31.0,,,,24.48,,10.139,,,Mumbai
2019-01-06,20.9,10.9,29.0,,,,11.879999999999999,,10.158,,,Nagpur
2019-01-06,19.4,10.3,,,,,,,,,,Pune
2019-01-06,22.6,14.6,,,,,,,,,,Solapur
2019-01-07,19.7,11.4,28.1,,,,,,,,,Aurangabad
2019-01-07,24.7,15.5,,,,,,,,,,Kolhapur
2019-01-07,25.7,14.2,32.9,,,27.0,30.6,,10.137,,,Mumbai
2019-01-07,20.2,11.6,27.0,,,,15.840000000000002,,10.164,,,Nagpur
2019-01-07,17.8,9.2,,,,,,,,,,Pune
2019-01-07,22.5,14.2,31.7,,,,,,,,,Solapur
2019-01-08,19.5,8.5,,,,,,,,,,Aurangabad
2019-01-08,24.3,15.7,,,,,,,,,,Kolhapur
2019-01-08,25.2,16.3,32.0,,,358.0,29.52,,10.139,,,Mumbai
2019-01-08,17.2,7.7,25.8,,,,12.96,,10.171,,,Nagpur
2019-01-08,17.9,8.8,,,,,,,,,,Pune
2019-01-08,21.6,12.9,,,,,,,,,,Solapur
2019-01-09,21.3,,,,,,,,,,,Aurangabad
2019-01-09,24.3,14.3,,,,,,,,,,Kolhapur
2019-01-09,24.2,13.8,29.4,,,,23.040000000000003,,10.135,,,Mumbai
2019-01-09,18.4,9.0,26.0,,,,8.64,,10.166,,,Nagpur
2019-01-09,18.7,8.0,,,,,,,,,,Pune
2019-01-09,21.7,11.3,,,,,,,,,,Solapur
2019-01-10,23.0,,,,,,,,,,,Aurangabad
2019-01-10,24.7,14.9,,,,,,,,,,Kolhapur
2019-01-10,25.5,14.6,31.0,,,,25.2,,10.125,,,Mumbai
2019-01-10,18.6,11.0,27.0,,,,12.24,,10.16,,,Nagpur
2019-01-10,18.9,8.8,,,,,,,,,,Pune
2019-01-10,22.6,13.9,,,,,,,,,,Solapur
2019-01-11,20.5,,29.6,,,,,,,,,Aurangabad
2019-01-11,24.8,14.7,,,,,,,,,,Kolhapur
2019-01-11,24.6,15.4,30.6,,,,25.56,,10.131,,,Mumbai
2019-01-11,19.6,8.2,28.7,,,,9.360000000000001,,10.163,,,Nagpur
2019-01-11,19.6,9.7,,,,,,,,,,Pune
2019-01-11,23.7,16.3,,,,,,,,,,Solapur
2019-01-12,23.4,,,,,,,,,,,Aurangabad
2019-01-12,24.7,15.9,,,,,,,,,,Kolhapur
2019-01-12,24.0,15.2,29.2,,,,26.64,,10.135,,,Mumbai
2019-01-12,20.9,13.0,29.0,,,,7.2,,10.156,,,Nagpur
2019-01-12,20.1,10.7,,,,,,,,,,Pune
2019-01-12,25.1,16.7,,,,,,,,,,Solapur
2019-01-13,23.3,,,,,,,,,,,Aurangabad
2019-01-13,25.2,16.6,,,,,,,,,,Kolhapur
2019-01-13,24.2,14.0,29.6,,,340.0,29.16,,10.142000000000001,,,Mumbai
2019-01-13,21.9,15.0,28.0,,,,11.16,,10.16,,,Nagpur
2019-01-13,19.8,10.2,,,,,,,,,,Pune
2019-01-13,24.0,15.4,,,,,,,,,,Solapur
2019-01-14,22.5,,,,,,,,,,,Aurangabad
2019-01-14,25.3,16.9,,,,,,,,,,Kolhapur
2019-01-14,26.2,15.1,33.0,,,8.0,30.240000000000002,,10.133,,,Mumbai
2019-01-14,20.8,15.7,26.0,,,,18.0,,10.169,,,Nagpur
2019-01-14,19.4,10.7,,,,,,,,,,Pune
2019-01-14,24.1,15.1,,,,,,,,,,Solapur
2019-01-15,21.5,,,,,,,,,,,Aurangabad
2019-01-15,25.1,16.5,,,,,,,,,,Kolhapur
2019-01-15,27.6,19.6,32.0,,,22.0,33.480000000000004,,10.136000000000001,,,Mumbai
2019-01-15,19.1,12.0,26.7,,,,11.520000000000001,,10.176,,,Nagpur
2019-01-15,19.8,11.8,,,,,,,,,,Pune
2019-01-15,24.4,15.4,,,,,,,,,,Solapur
2019-01-16,23.3,,,,,,,,,,,Aurangabad
2019-01-16,25.2,16.5,,,,,,,,,,Kolhapur
2019-01-16,26.9,18.0,32.6,,,98.0,28.08,,10.138,,,Mumbai
2019-01-16,19.3,7.3,28.5,,,,8.28,,10.171,,,Nagpur
2019-01-16,20.2,11.8,,,,,,,,,,Pune
2019-01-16,24.0,15.7,,,,,,,,,,Solapur
2019-01-17,24.0,,,,,,,,,,,Aurangabad
2019-01-17,25.7,16.9,,,,,,,,,,Kolhapur
2019-01-17,26.9,16.8,32.4,,,,21.96,,10.126,,,Mumbai
2019-01-17,20.6,9.0,29.0,,,,9.0,,10.15,,,Nagpur
2019-01-17,20.8,12.1,,,,,,,,,,Pune
2019-01-17,24.3,15.5,,,,,,,,,,Solapur
2019-01-18,24.4,,,,,,,,,,,Aurangabad
2019-01-18,25.5,16.7,,,,,,,,,,Kolhapur
2019-01-18,27.1,16.4,32.0,,,,24.12,,10.126,,,Mumbai
2019-01-18,20.9,9.6,29.0,,,,9.72,,10.158999999999999,,,Nagpur
2019-01-18,20.6,11.8,,,,,,,,,,Pune
2019-01-18,23.9,14.8,,,,,,,,,,Solapur
2019-01-19,22.4,,,,,,,,,,,Aurangabad
2019-01-19,25.5,16.7,,,,,,,,,,Kolhapur
2019-01-19,27.3,16.5,34.0,,,,27.0,,10.133,,,Mumbai
2019-01-19,20.6,10.6,30.0,,,,10.08,,10.17,,,Nagpur
2019-01-19,20.3,11.5,,,,,,,,,,Pune
2019-01-19,24.3,16.8,,,,,,,,,,Solapur
2019-01-20,24.2,,,,,,,,,,,Aurangabad
2019-01-20,25.7,16.6,,,,,,,,,,Kolhapur
2019-01-20,27.2,17.9,33.0,,,242.0,29.52,,10.14,,,Mumbai
2019-01-20,20.8,9.7,31.0,,,,9.0,,10.172,,,Nagpur
2019-01-20,20.3,12.1,,,,,,,,,,Pune
